datetime,energy,temp,feelslike,dew,humidity,
2022-06-23T23:00:00,16,25.8,25.8,24.2,90.84,
2022-06-24T00:00:00,13.4,25,25,24,94.17,
2022-06-24T01:00:00,11.1,26,26,24,88.76,
2022-06-24T02:00:00,12.4,25.9,25.9,24.1,89.64,
2022-06-24T03:00:00,10.2,25,25,24,94.17,
2022-06-24T04:00:00,13.5,25,25,25,99.95,
2022-06-24T05:00:00,11.5,25.7,25.7,24.8,94.54,
2022-06-24T06:00:00,13.2,25,25,25,100,
2022-06-24T07:00:00,16.8,26,26,25,94.23,
2022-06-24T08:00:00,65.3,25.8,25.8,24.8,94.23,
2022-06-24T09:00:00,83.4,25,25,25,99.97,
2022-06-24T10:00:00,108,26,26,25,94.21,
2022-06-24T11:00:00,87.1,26.1,26.1,25.1,94.18,
2022-06-24T12:00:00,86.8,27,30.6,25,88.77,
2022-06-24T13:00:00,95.3,28,32.7,25,83.83,
2022-06-24T14:00:00,102.7,28.7,34,25,80.42,
2022-06-24T15:00:00,107.7,29,34.5,25,79.08,
2022-06-24T16:00:00,100,29,34.5,25,79.02,
2022-06-24T17:00:00,98.8,29.9,35.8,24.8,74.09,
2022-06-24T18:00:00,75.7,30,36.2,25,74.59,
2022-06-24T19:00:00,57.3,29,34.6,25,79.04,
2022-06-24T20:00:00,35.6,27.2,31,25.1,88.21,
2022-06-24T21:00:00,32.8,27,30.6,25,88.79,
2022-06-24T22:00:00,23.2,27,30.6,25,88.81,
2022-06-24T23:00:00,17.3,26.2,26.2,24.8,92,
2022-06-25T00:00:00,12.8,26,26,25,94.21,
2022-06-25T01:00:00,9,25,25,24,94.17,
2022-06-25T02:00:00,8,24.8,24.8,23.9,94.8,
2022-06-25T03:00:00,7.7,24,24,24,99.97,
2022-06-25T04:00:00,8.3,24,24,24,99.97,
2022-06-25T05:00:00,8.4,24.1,24.1,23.7,97.94,
2022-06-25T06:00:00,7.2,24,24,23,94.15,
2022-06-25T07:00:00,6.3,24,24,23,94.12,
2022-06-25T08:00:00,25.6,24.2,24.2,23.8,97.63,
2022-06-25T09:00:00,30.2,26,26,24,88.76,
2022-06-25T10:00:00,42.8,28,32.7,25,83.77,
2022-06-25T11:00:00,60.5,29.8,35.6,24.8,74.58,
2022-06-25T12:00:00,72.4,30,36.2,25,74.61,
2022-06-25T13:00:00,65.7,31,35.5,23,62.5,
2022-06-25T14:00:00,67.7,30.8,36.3,24.1,67.45,
2022-06-25T15:00:00,75.7,31,36.6,24,66.35,
2022-06-25T16:00:00,70.2,31,35.5,23,62.48,
2022-06-25T17:00:00,61.9,30.9,35.2,22.9,62.47,
2022-06-25T18:00:00,52.5,30,35.1,24,70.28,
2022-06-25T19:00:00,40.4,29,34.6,25,79,
2022-06-25T20:00:00,26.3,27.9,31.6,23.7,78.06,
2022-06-25T21:00:00,28.9,27,30.1,24,83.61,
2022-06-25T22:00:00,15.9,27,30.1,24,83.66,
2022-06-25T23:00:00,16.2,26.7,29.5,23.9,84.46,
2022-06-26T00:00:00,13.1,26,26,24,88.71,
2022-06-26T01:00:00,13.9,26,26,24,88.74,
2022-06-26T02:00:00,13.6,26.1,26.1,23,83.29,
2022-06-26T03:00:00,13.4,26,26,23,83.59,
2022-06-26T04:00:00,16.4,27,29.6,23,78.82,
2022-06-26T05:00:00,15.1,26.7,29.2,23.1,80.41,
2022-06-26T06:00:00,13.7,26,26,23,83.59,
2022-06-26T07:00:00,15.8,27,30.1,24,83.7,
2022-06-26T08:00:00,26.8,27.1,30.6,24.8,87.36,
2022-06-26T09:00:00,41.5,29,35.6,26,83.85,
2022-06-26T10:00:00,44.4,30,37.4,26,79.15,
2022-06-26T11:00:00,52.3,30.8,38.4,25.8,74.74,
2022-06-26T12:00:00,33.7,25,25,23,88.63,
2022-06-26T13:00:00,39.1,26,26,24,88.66,
2022-06-26T14:00:00,49.2,27,30.5,24.8,87.47,
2022-06-26T15:00:00,57.9,30,37.4,26,79.05,
2022-06-26T16:00:00,57,30,37.5,26,79.09,
2022-06-26T17:00:00,53.1,29.7,36.7,25.8,79.31,
2022-06-26T18:00:00,41.9,30,36.2,25,74.61,
2022-06-26T19:00:00,27.1,30,36.2,25,74.63,
2022-06-26T20:00:00,24.1,28.9,34.1,24.8,78.5,
2022-06-26T21:00:00,29.7,28,32.7,25,83.79,
2022-06-26T22:00:00,22.2,27,30.6,25,88.79,
2022-06-26T23:00:00,16.4,27,30.7,25.1,89.09,
2022-06-27T00:00:00,13.4,27,30.6,25,88.81,
2022-06-27T01:00:00,12.3,27,30.6,25,88.84,
2022-06-27T02:00:00,11.5,26.2,26.2,24.8,92.02,
2022-06-27T03:00:00,14,26,26,25,94.18,
2022-06-27T04:00:00,13,26,26,25,94.21,
2022-06-27T05:00:00,11,25.1,25.1,22.7,86.89,
2022-06-27T06:00:00,10.1,23,23,22,94.05,
2022-06-27T07:00:00,22.4,23,23,22,94.05,
2022-06-27T08:00:00,96.5,23.9,23.9,23,94.73,
2022-06-27T09:00:00,148.8,25,25,24,94.09,
2022-06-27T10:00:00,157.1,27,30.1,24,83.59,
2022-06-27T11:00:00,170.4,29.9,34.8,23.9,70.24,
2022-06-27T12:00:00,156.3,31,36.6,24,66.33,
2022-06-27T13:00:00,162.4,32,37.9,24,62.67,
2022-06-27T14:00:00,180.1,31.9,38,24.2,63.69,
2022-06-27T15:00:00,203.2,32,40.7,26,70.55,
2022-06-27T16:00:00,201.4,32,39.2,25,66.51,
2022-06-27T17:00:00,157.3,31.2,37.9,24.9,69.26,
2022-06-27T18:00:00,112.8,30,36.2,25,74.51,
2022-06-27T19:00:00,72.1,29,35.6,26,83.79,
2022-06-27T20:00:00,47.1,28.1,33.5,25.7,87.04,
2022-06-27T21:00:00,35.9,28,33.6,26,88.8,
2022-06-27T22:00:00,20.5,28,33.6,26,88.84,
2022-06-27T23:00:00,19.6,27.7,32.7,25.7,88.84,
2022-06-28T00:00:00,16.7,28,33.6,26,88.87,
2022-06-28T01:00:00,12.7,28,33.6,26,88.87,
2022-06-28T02:00:00,10.9,26.8,30.2,25.2,90.91,
2022-06-28T03:00:00,12.3,26,26,25,94.18,
2022-06-28T04:00:00,12.9,26,26,25,94.21,
2022-06-28T05:00:00,12.5,26.2,26.2,24.8,92.02,
2022-06-28T06:00:00,11.3,26,26,23,83.59,
2022-06-28T07:00:00,18.5,24,24,23,94.15,
2022-06-28T08:00:00,94.3,24,24,22.9,93.49,
2022-06-28T09:00:00,152,27,29.6,23,78.8,
2022-06-28T10:00:00,155,27,30.1,24,83.61,
2022-06-28T11:00:00,153.3,28,32.1,24.2,79.68,
2022-06-28T12:00:00,144.9,30,35.1,24,70.29,
2022-06-28T13:00:00,132.5,31,37.8,25,70.46,
2022-06-28T14:00:00,169.6,31.7,36.5,23.1,60.23,
2022-06-28T15:00:00,183.5,31,36.5,24,66.42,
2022-06-28T16:00:00,145.6,30,35.1,24,70.29,
2022-06-28T17:00:00,122.9,30.1,36.2,24.9,73.83,
2022-06-28T18:00:00,86.9,31,37.8,25,70.44,
2022-06-28T19:00:00,68.9,30,36.2,25,74.59,
2022-06-28T20:00:00,48.2,27.8,32.3,25,84.86,
2022-06-28T21:00:00,38.4,27,30.6,25,88.79,
2022-06-28T22:00:00,22.9,27,30.6,25,88.79,
2022-06-28T23:00:00,19.4,26.2,26.2,25.1,93.56,
2022-06-29T00:00:00,20.6,26,26,25,94.18,
2022-06-29T01:00:00,17.4,26,26,25,94.18,
2022-06-29T02:00:00,16,26.1,26.1,25.1,94.21,
2022-06-29T03:00:00,19.4,26,26,25,94.21,
2022-06-29T04:00:00,18.3,26,26,25,94.21,
2022-06-29T05:00:00,16.72,25.9,25.9,24.8,93.59,
2022-06-29T06:00:00,18.9,26,26,24,88.78,
2022-06-29T07:00:00,29,26,26,24,88.78,
2022-06-29T08:00:00,114.7,26.2,26.2,24.7,91.7,
2022-06-29T09:00:00,163.9,28,32.7,25,83.77,
2022-06-29T10:00:00,192.4,30,36.2,25,74.59,
2022-06-29T11:00:00,171,30.8,37.5,25.1,71.61,
2022-06-29T12:00:00,168.5,29,35.6,26,83.79,
2022-06-29T13:00:00,185.6,31,40.7,27,79.23,
2022-06-29T14:00:00,146.5,31.8,40.2,25.9,71.03,
2022-06-29T15:00:00,188.1,31,39.1,26,74.69,
2022-06-29T16:00:00,185.9,31,37.8,25,70.4,
2022-06-29T17:00:00,124.8,29.8,35.9,25.1,75.8,
2022-06-29T18:00:00,73.5,29,34.6,25,79.04,
2022-06-29T19:00:00,58.8,29,34.6,25,79.04,
2022-06-29T20:00:00,49.7,28.2,33.7,25.8,86.81,
2022-06-29T21:00:00,43.9,28,32.7,25,83.77,
2022-06-29T22:00:00,36.8,28,32.7,25,83.77,
2022-06-29T23:00:00,30.3,26.8,29.7,24.2,85.64,
2022-06-30T00:00:00,26.8,26,26,24,88.71,
2022-06-30T01:00:00,19.5,25,25,24,94.17,
2022-06-30T02:00:00,18,24.1,24.1,23.2,94.79,
2022-06-30T03:00:00,17.4,24,24,23,94.15,
2022-06-30T04:00:00,17.2,24,24,23,94.15,
2022-06-30T05:00:00,13.2,24,24,23.1,94.47,
2022-06-30T06:00:00,13.8,24,24,23,94.15,
2022-06-30T07:00:00,27.8,24,24,23,94.15,
2022-06-30T08:00:00,101.4,24.7,24.7,23.2,91.13,
2022-06-30T09:00:00,132.3,26,26,24,88.76,
2022-06-30T10:00:00,135,28,32,24,78.92,
2022-06-30T11:00:00,136.4,29.7,33.9,23.2,67.97,
2022-06-30T12:00:00,145.2,30,35.1,24,70.28,
2022-06-30T13:00:00,133.2,31,36.6,24,66.37,
2022-06-30T14:00:00,165.4,31.8,36.3,22.8,58.99,
2022-06-30T15:00:00,163.6,32,35.8,22,55.55,
2022-06-30T16:00:00,138.4,32,35.8,22,55.52,
2022-06-30T17:00:00,114.8,30.2,34.3,22.9,65.01,
2022-06-30T18:00:00,73.7,30,35.1,24,70.18,
2022-06-30T19:00:00,50.7,29,33.6,24,74.35,
2022-06-30T20:00:00,42.7,28,31.3,23.1,74.47,
2022-06-30T21:00:00,33.3,28,31.3,23,74.26,
2022-06-30T22:00:00,21.2,27,29.2,22,74.14,
2022-06-30T23:00:00,19.9,26.7,29.2,23.2,80.89,
2022-07-01T00:00:00,22.2,26,26,23,83.54,
2022-07-01T01:00:00,20.7,25,25,23,88.63,
2022-07-01T02:00:00,18.6,25.7,25.7,23,84.95,
2022-07-01T03:00:00,20.5,25,25,23,88.63,
2022-07-01T04:00:00,16.8,25,25,23,88.63,
2022-07-01T05:00:00,15,24.1,24.1,22.9,93.12,
2022-07-01T06:00:00,18.2,24,24,23,94.07,
2022-07-01T07:00:00,23.1,24,24,23,94.1,
2022-07-01T08:00:00,74.2,24.9,24.9,23.2,90.16,
2022-07-01T09:00:00,104.4,27,30.1,24,83.63,
2022-07-01T10:00:00,117.6,29,34.6,25,79.04,
2022-07-01T11:00:00,130.4,30.7,36.3,24.2,68.15,
2022-07-01T12:00:00,143.3,31,36.6,24,66.36,
2022-07-01T13:00:00,125.5,32,37.9,24,62.68,
2022-07-01T14:00:00,124.3,32.1,36,22.2,55.95,
2022-07-01T15:00:00,145.1,32,35.8,22,55.55,
2022-07-01T16:00:00,139,32,35.8,22,55.52,
2022-07-01T17:00:00,127.9,31.9,34.9,21.2,53.09,
2022-07-01T18:00:00,108.5,31,34.6,22,58.75,
2022-07-01T19:00:00,72,30,34.2,23,66.11,
2022-07-01T20:00:00,45.6,28.7,32.2,22.8,70.23,
2022-07-01T21:00:00,34.2,28,30.7,22,69.89,
2022-07-01T22:00:00,16.6,27,29.7,23,78.72,
2022-07-01T23:00:00,13,26.8,29.3,23.2,80.61,
2022-07-02T00:00:00,14.7,27,29.6,23,78.74,
2022-07-02T01:00:00,13.2,26,26,23,83.52,
2022-07-02T02:00:00,15.5,25.8,25.8,22.9,84.08,
2022-07-02T03:00:00,11.6,26,26,23,83.57,
2022-07-02T04:00:00,10.5,25,25,23,88.66,
2022-07-02T05:00:00,8.9,25.2,25.2,23.9,92.57,
2022-07-02T06:00:00,6.3,25,25,24,94.14,
2022-07-02T07:00:00,7.5,25,25,24,94.14,
2022-07-02T08:00:00,33.7,25.8,25.8,24.2,90.87,
2022-07-02T09:00:00,49.8,28,32.7,25,83.74,
2022-07-02T10:00:00,75,30,35.1,24,70.29,
2022-07-02T11:00:00,73.6,30.2,34.4,23.1,65.75,
2022-07-02T12:00:00,82.7,31,35.5,23,62.48,
2022-07-02T13:00:00,82.2,32,36.8,23,59.03,
2022-07-02T14:00:00,83.4,31.9,36.5,22.9,58.99,
2022-07-02T15:00:00,88.4,31,35.5,23,62.45,
2022-07-02T16:00:00,93.1,32,37.9,24,62.67,
2022-07-02T17:00:00,75.5,32.1,37.9,23.9,62.05,
2022-07-02T18:00:00,64.7,31,36.6,24,66.33,
2022-07-02T19:00:00,57.5,30,36.2,25,74.53,
2022-07-02T20:00:00,37.8,29.7,34.7,24,71.41,
2022-07-02T21:00:00,33.9,28,32,24,78.86,
2022-07-02T22:00:00,22.3,28,32.7,25,83.7,
2022-07-02T23:00:00,19.4,27.8,31.5,23.9,79.4,
2022-07-03T00:00:00,22.9,28,32,24,78.9,
2022-07-03T01:00:00,15.4,27,30.1,24,83.66,
2022-07-03T02:00:00,14.5,27.2,30.5,24,82.78,
2022-07-03T03:00:00,13.7,26,26,24,88.66,
2022-07-03T04:00:00,11.5,26,26,24,88.71,
2022-07-03T05:00:00,12.7,26.1,26.1,24.2,89.32,
2022-07-03T06:00:00,9.6,26,26,24,88.71,
2022-07-03T07:00:00,11,26,26,24,88.74,
2022-07-03T08:00:00,38.2,26.1,26.1,24.7,92.31,
2022-07-03T09:00:00,74,28,32.7,25,83.77,
2022-07-03T10:00:00,72.6,30,36.2,25,74.59,
2022-07-03T11:00:00,72,30.1,36.5,25.2,75.1,
2022-07-03T12:00:00,85.2,31,37.8,25,70.42,
2022-07-03T13:00:00,90.3,32,39.2,25,66.57,
2022-07-03T14:00:00,105.7,31.7,38.7,24.9,67.15,
2022-07-03T15:00:00,110.1,32,39.2,25,66.53,
2022-07-03T16:00:00,103.6,32,36.8,23,59.03,
2022-07-03T17:00:00,85.8,31.8,36.6,23.1,60,
2022-07-03T18:00:00,74.5,31,35.5,23,62.48,
2022-07-03T19:00:00,58.4,30,35.1,24,70.24,
2022-07-03T20:00:00,38.9,28.1,32.7,24.8,82.31,
2022-07-03T21:00:00,44.6,28,32,24,78.86,
2022-07-03T22:00:00,18.6,27,29.7,23,78.76,
2022-07-03T23:00:00,22.4,27.1,30.2,24,83.38,
2022-07-04T00:00:00,19.9,27,30.1,24,83.65,
2022-07-04T01:00:00,21.2,26,26,24,88.71,
2022-07-04T02:00:00,18.8,26,26,23.8,87.54,
2022-07-04T03:00:00,19,26,26,24,88.71,
2022-07-04T04:00:00,17.3,26,26,23,83.57,
2022-07-04T05:00:00,15.2,25.8,25.8,23.1,84.96,
2022-07-04T06:00:00,15.5,25,25,24,94.14,
2022-07-04T07:00:00,28.4,25,25,23,88.66,
2022-07-04T08:00:00,114.2,25.9,25.9,23,84.12,
2022-07-04T09:00:00,155.8,29,33.6,24,74.43,
2022-07-04T10:00:00,120.5,30,37.4,26,79.11,
2022-07-04T11:00:00,110.7,31.1,36.7,24.1,66.36,
2022-07-04T12:00:00,113,32,36.8,23,59.03,
2022-07-04T13:00:00,142.7,32,37.9,24,62.65,
2022-07-04T14:00:00,155.4,32.2,37.9,23.8,61.23,
2022-07-04T15:00:00,158.4,33,38.1,23,55.78,
2022-07-04T16:00:00,161.8,33,38.1,23,55.78,
2022-07-04T17:00:00,147,32.9,37.7,22.8,55.36,
2022-07-04T18:00:00,107.2,32,35.8,22,55.54,
2022-07-04T19:00:00,65.8,31,36.5,24,66.31,
2022-07-04T20:00:00,44.6,28.7,33.8,24.8,79.18,
2022-07-04T21:00:00,45.5,27,30.1,24,83.59,
2022-07-04T22:00:00,35.1,27,30.1,24,83.61,
2022-07-04T23:00:00,28.6,27.9,31.7,23.9,78.88,
2022-07-05T00:00:00,22.3,28,32,24,78.9,
2022-07-05T01:00:00,19.7,27,30.1,24,83.63,
2022-07-05T02:00:00,21.7,26.1,26.1,23.8,87.23,
2022-07-05T03:00:00,16.9,26,26,24,88.74,
2022-07-05T04:00:00,15.2,25,25,24,94.14,
2022-07-05T05:00:00,16.8,25.2,25.2,24,93.2,
2022-07-05T06:00:00,18.2,26,26,24,88.74,
2022-07-05T07:00:00,27,25,25,24,94.14,
2022-07-05T08:00:00,73.5,26.2,26.2,24.1,88.16,
2022-07-05T09:00:00,103.1,27,30.1,24,83.66,
2022-07-05T10:00:00,101.2,29,33.6,24,74.49,
2022-07-05T11:00:00,124,29.8,36,25.2,76.31,
2022-07-05T12:00:00,133.4,31,37.8,25,70.4,
2022-07-05T13:00:00,143.4,30,36.2,25,74.57,
2022-07-05T14:00:00,158.7,31.1,37.7,24.9,69.72,
2022-07-05T15:00:00,163.6,31,37.8,25,70.44,
2022-07-05T16:00:00,161,32,39.2,25,66.53,
2022-07-05T17:00:00,143.6,32.2,39.5,25.1,66.12,
2022-07-05T18:00:00,114.3,32,39.2,25,66.51,
2022-07-05T19:00:00,81.7,30,36.2,25,74.55,
2022-07-05T20:00:00,60.1,28.8,34.9,25.7,83.51,
2022-07-05T21:00:00,46.5,28,33.6,26,88.84,
2022-07-05T22:00:00,37.5,28,32.7,25,83.74,
2022-07-05T23:00:00,34.8,28.1,32.9,25.1,83.77,
2022-07-06T00:00:00,35.1,28,32.7,25,83.77,
2022-07-06T01:00:00,35,28,32.7,25,83.77,
2022-07-06T02:00:00,32.9,27.9,32.5,25.1,84.62,
2022-07-06T03:00:00,27.4,28,32.7,25,83.79,
2022-07-06T04:00:00,27.3,28,32.7,25,83.79,
2022-07-06T05:00:00,27.5,27.1,30.9,25.2,89.41,
2022-07-06T06:00:00,27.4,27,30.6,25,88.81,
2022-07-06T07:00:00,32.1,27,30.6,25,88.79,
2022-07-06T08:00:00,67,26.2,26.2,23.9,87.19,
2022-07-06T09:00:00,100.8,25,25,23,88.58,
2022-07-06T10:00:00,92.5,24,24,23,94.05,
2022-07-06T11:00:00,97.1,25.8,25.8,23.8,88.69,
2022-07-06T12:00:00,95.5,27,30.1,24,83.65,
2022-07-06T13:00:00,103.8,28,31.9,24,78.94,
2022-07-06T14:00:00,98.3,27.2,30.5,24.2,83.67,
2022-07-06T15:00:00,98.7,27,30.6,25,88.77,
2022-07-06T16:00:00,97.8,26,26,25,94.13,
2022-07-06T17:00:00,79.3,27,30.5,24.7,87.28,
2022-07-06T18:00:00,64.4,27,30.6,25,88.77,
2022-07-06T19:00:00,50.1,27,30.6,25,88.77,
2022-07-06T20:00:00,40.6,26.8,30,24.7,88.47,
2022-07-06T21:00:00,40.1,26,26,25,94.18,
2022-07-06T22:00:00,23.3,26,26,25,94.16,
2022-07-06T23:00:00,21,25.2,25.2,24.1,93.49,
2022-07-07T00:00:00,21.7,25,25,24,94.14,
2022-07-07T01:00:00,22.3,25,25,24,94.17,
2022-07-07T02:00:00,23,25.1,25.1,23.1,88.69,
2022-07-07T03:00:00,23.8,26,26,24,88.76,
2022-07-07T04:00:00,19.4,25,25,24,94.17,
2022-07-07T05:00:00,16.9,24.2,24.2,23.2,94.13,
2022-07-07T06:00:00,15.9,24,24,23,94.12,
2022-07-07T07:00:00,22.6,24,24,23,94.12,
2022-07-07T08:00:00,69.6,24.7,24.7,23.2,91.12,
2022-07-07T09:00:00,108.9,27,29.6,23,78.83,
2022-07-07T10:00:00,111.4,29,34.6,25,78.97,
2022-07-07T11:00:00,115.5,30.1,36.5,25.2,75.06,
2022-07-07T12:00:00,124.3,32,40.6,26,70.6,
2022-07-07T13:00:00,129.2,32,40.7,26,70.6,
2022-07-07T14:00:00,145.4,32.8,42.1,26.2,68.26,
2022-07-07T15:00:00,144.3,32,39.2,25,66.55,
2022-07-07T16:00:00,138.9,33,40.6,25,62.93,
2022-07-07T17:00:00,94.5,32,38,24.1,62.93,
2022-07-07T18:00:00,92.5,31,37.8,25,70.42,
2022-07-07T19:00:00,60.5,29,34.6,25,78.98,
2022-07-07T20:00:00,48.8,28.8,34.2,25,80.03,
2022-07-07T21:00:00,54.8,28,32.7,25,83.74,
2022-07-07T22:00:00,39.2,28,32.7,25,83.74,
2022-07-07T23:00:00,27.2,27.8,32.2,24.9,84.3,
2022-07-08T00:00:00,28,27,30.6,25,88.79,
2022-07-08T01:00:00,24.7,27,30.1,24,83.66,
2022-07-08T02:00:00,23.5,26.8,30,24.8,88.79,
2022-07-08T03:00:00,24.3,27,30.1,24,83.66,
2022-07-08T04:00:00,22.3,26,26,24,88.74,
2022-07-08T05:00:00,23.6,26.1,26.1,24.1,88.74,
2022-07-08T06:00:00,18,26,26,24,88.76,
2022-07-08T07:00:00,31.7,26,26,24,88.76,
2022-07-08T08:00:00,89.9,26.1,26.1,24.1,88.75,
2022-07-08T09:00:00,118.5,28,32,24,78.92,
2022-07-08T10:00:00,128.4,29,34.6,25,79.02,
2022-07-08T11:00:00,125.6,30.1,35.3,24.1,70.3,
2022-07-08T12:00:00,119.6,31,35.5,23,62.52,
2022-07-08T13:00:00,123,32,36.8,23,59.06,
2022-07-08T14:00:00,137.3,32.8,38,23.2,57.1,
2022-07-08T15:00:00,143.8,32,36.8,23,59.01,
2022-07-08T16:00:00,140.7,33,38.1,23,55.78,
2022-07-08T17:00:00,120.4,32.2,36.9,22.9,58.05,
2022-07-08T18:00:00,103.3,33,38.1,23,55.78,
2022-07-08T19:00:00,83.3,32,37.9,24,62.68,
2022-07-08T20:00:00,59.2,30.7,35.8,23.7,66.29,
2022-07-08T21:00:00,49.6,29,33.6,24,74.43,
2022-07-08T22:00:00,26.7,28,32.7,25,83.72,
2022-07-08T23:00:00,24.6,27.2,31,24.9,87.28,
2022-07-09T00:00:00,21.8,27,30.6,25,88.77,
2022-07-09T01:00:00,20.7,27,30.1,24,83.63,
2022-07-09T02:00:00,18.6,26.2,26.2,24.8,91.96,
2022-07-09T03:00:00,17.8,26,26,24,88.74,
2022-07-09T04:00:00,17.3,26,26,24,88.74,
2022-07-09T05:00:00,13.7,25.1,25.1,24.1,94.12,
2022-07-09T06:00:00,13.4,25,25,24,94.11,
2022-07-09T07:00:00,13,26,26,24,88.71,
2022-07-09T08:00:00,32.6,25.8,25.8,23.9,89.32,
2022-07-09T09:00:00,41.9,29,34.6,25,79.02,
2022-07-09T10:00:00,51,30,37.5,26,79.13,
2022-07-09T11:00:00,65.1,31.8,38.7,24.9,66.97,
2022-07-09T12:00:00,71.5,32,39.2,25,66.51,
2022-07-09T13:00:00,76.1,34,38.3,22,49.66,
2022-07-09T14:00:00,71.9,34.1,37.6,21.2,47.06,
2022-07-09T15:00:00,69.3,34,37.4,21,46.69,
2022-07-09T16:00:00,71.9,33,38.1,23,55.73,
2022-07-09T17:00:00,65.9,33.2,37,21.8,51.23,
2022-07-09T18:00:00,45,33,37,22,52.49,
2022-07-09T19:00:00,47.6,31,36.6,24,66.29,
2022-07-09T20:00:00,47.3,29.2,34,24.2,74.39,
2022-07-09T21:00:00,39.3,28,32.7,25,83.68,
2022-07-09T22:00:00,24.4,28,32.7,25,83.7,
2022-07-09T23:00:00,19.9,27.1,30.7,24.8,87.24,
2022-07-10T00:00:00,28.7,27,30.1,24,83.61,
2022-07-10T01:00:00,23.1,27,30.1,24,83.63,
2022-07-10T02:00:00,22.2,26.1,26.1,23.9,87.8,
2022-07-10T03:00:00,26.2,26,26,24,88.69,
2022-07-10T04:00:00,25,25,25,24,94.11,
2022-07-10T05:00:00,22.6,25.1,25.1,23.8,92.54,
2022-07-10T06:00:00,23.1,25,25,23,88.66,
2022-07-10T07:00:00,23.7,25,25,24,94.14,
2022-07-10T08:00:00,33.6,26,26,23.9,88.12,
2022-07-10T09:00:00,44,29,34.5,25,79.02,
2022-07-10T10:00:00,46.9,29,34.6,25,79.02,
2022-07-10T11:00:00,61.3,30.1,37.2,25.7,77.56,
2022-07-10T12:00:00,63.6,31,39.1,26,74.71,
2022-07-10T13:00:00,60.4,32,39.2,25,66.53,
2022-07-10T14:00:00,57.5,32.8,41.3,25.7,66.43,
2022-07-10T15:00:00,69.9,32,37.9,24,62.63,
2022-07-10T16:00:00,69.8,32,38,24,62.68,
2022-07-10T17:00:00,61.3,30.9,37.3,24.8,69.91,
2022-07-10T18:00:00,52.5,30,36.2,25,74.59,
2022-07-10T19:00:00,44.9,29,34.6,25,79.02,
2022-07-10T20:00:00,47.9,28.2,33.1,25.1,83.2,
2022-07-10T21:00:00,44.4,28,32.7,25,83.74,
2022-07-10T22:00:00,26.7,28,32.7,25,83.77,
2022-07-10T23:00:00,25.4,27.8,32.1,24.7,83.44,
2022-07-11T00:00:00,21.2,27,30.6,25,88.77,
2022-07-11T01:00:00,21.2,27,30.6,25,88.79,
2022-07-11T02:00:00,18.3,26.9,30.3,24.9,88.8,
2022-07-11T03:00:00,21,27,30.6,25,88.81,
2022-07-11T04:00:00,23.9,26,26,25,94.18,
2022-07-11T05:00:00,20.2,25.8,25.8,24.9,94.8,
2022-07-11T06:00:00,16.5,26,26,25,94.18,
2022-07-11T07:00:00,18.1,26,26,24,88.76,
2022-07-11T08:00:00,43.5,26.2,26.2,24.2,88.79,
2022-07-11T09:00:00,56.5,28,32.7,25,83.81,
2022-07-11T10:00:00,56.8,29,33.6,24,74.53,
2022-07-11T11:00:00,52.9,29.1,34.5,24.9,78.31,
2022-07-11T12:00:00,53,30,36.2,25,74.65,
2022-07-11T13:00:00,57,30,35.1,24,70.29,
2022-07-11T14:00:00,65.4,30.8,36.2,24,67.24,
2022-07-11T15:00:00,65,31,36.5,24,66.38,
2022-07-11T16:00:00,62.9,32,37.9,24,62.71,
2022-07-11T17:00:00,64.7,31.2,35.9,23.2,62.53,
2022-07-11T18:00:00,49.2,31,35.5,23,62.48,
2022-07-11T19:00:00,38.2,30,34.2,23,66.16,
2022-07-11T20:00:00,33.9,28.2,32,23.7,76.78,
2022-07-11T21:00:00,35.7,28,32,24,78.9,
2022-07-11T22:00:00,27.2,28,32,24,78.92,
2022-07-11T23:00:00,26.9,26.9,29.8,23.9,83.66,
2022-07-12T00:00:00,23.1,27,30.1,24,83.68,
2022-07-12T01:00:00,19.6,27,30.1,24,83.7,
2022-07-12T02:00:00,18.9,26.2,26.2,23.9,87.26,
2022-07-12T03:00:00,22.2,26,26,24,88.74,
2022-07-12T04:00:00,18.8,26,26,24,88.74,
2022-07-12T05:00:00,21.5,25.7,25.7,23.8,89.02,
2022-07-12T06:00:00,18.2,26,26,24,88.74,
2022-07-12T07:00:00,29.4,26,26,24,88.74,
2022-07-12T08:00:00,89.2,26.1,26.1,24.1,88.74,
2022-07-12T09:00:00,112.7,27,30.1,24,83.68,
2022-07-12T10:00:00,100.7,28,31.9,24,78.96,
2022-07-12T11:00:00,119.2,28.2,32.8,24.7,81.6,
2022-07-12T12:00:00,120,29,34.6,25,79.04,
2022-07-12T13:00:00,103.9,29,34.6,25,79.02,
2022-07-12T14:00:00,101.5,28.2,33.7,25.7,86.47,
2022-07-12T15:00:00,102.2,29,34.6,25,79,
2022-07-12T16:00:00,105.5,29,33.6,24,74.45,
2022-07-12T17:00:00,93.6,29,33.8,24.2,74.99,
2022-07-12T18:00:00,72.7,28,31.9,24,78.92,
2022-07-12T19:00:00,50.5,26,26,23,83.59,
2022-07-12T20:00:00,32.4,25.9,25.9,22.1,79.49,
2022-07-12T21:00:00,35.9,26,26,22,78.68,
2022-07-12T22:00:00,23.8,26,26,22,78.68,
2022-07-12T23:00:00,17.6,25.7,25.7,22.7,83.57,
2022-07-13T00:00:00,15.9,25,25,23,88.7,
2022-07-13T01:00:00,9,25,25,22,83.5,
