Index,energy,temp,feelslike,dew,humidity,response
4869,49.4,28,33.6,26.1,89.19,1
4870,39.9,28,33.6,26,88.92,1
4871,25,28,33.6,26,88.89,1
4872,17.3,27.1,31.2,25.7,92.38,1
4873,22.7,27,30.6,25,88.84,1
4874,19.6,27,31.2,26,94.25,1
4875,18.7,26.2,26.2,25.1,93.6,1
4876,17.1,26,26,25,94.21,2
4877,18.2,26,26,25,94.21,2
4878,16.2,26.2,26.2,24.8,92.03,1
4879,20.1,26,26,25,94.23,2
4880,18.6,25.8,25.8,24.2,90.88,2
4881,38,26.3,26.3,24.8,91.44,1
4882,45.4,24.8,24.8,24.1,95.76,2
4883,48.4,24,24,24,99.92,2
4884,50.4,25.8,25.8,25.1,95.7,2
4885,48.8,25,25,24,94.06,2
4886,60.7,25.7,25.7,24.2,91.09,2
4887,62.6,26.1,26.1,24.7,92.24,1
4888,61.7,26.8,30.2,25,89.91,1
4889,56.5,27,30.7,25,88.74,1
4890,55.8,28,32.9,25.2,84.57,1
4891,59.2,28.1,33.5,25.7,87.06,1
4892,50.8,28,33.6,26,88.82,1
4893,35.5,27.7,32.8,25.8,89.14,1
4894,42.3,26.3,26.3,25.1,92.94,1
4895,27.1,26,26,25,94.18,2
4896,19.1,25.8,25.8,24.9,94.83,2
4897,18.7,25.8,25.8,24.8,94.2,2
4898,16.3,25,25,25,99.95,2
4899,13.8,25.3,25.3,24.2,93.54,2
4900,14.1,25,25,24,94.17,2
4901,15,24.7,24.7,23.9,95.09,2
4902,12.4,24.1,24.1,23.8,98.26,2
4903,11.3,24.7,24.7,23.8,94.48,2
4904,24.1,25.1,25.1,23.9,93.22,2
4905,65,25.8,25.8,24.1,90.26,2
4906,103.7,28,32.6,24.9,83.2,1
4907,126.5,28.8,34.3,25.2,80.89,1
4908,138.7,30.1,35.4,24.2,70.77,1
4909,162.9,30.8,35.1,22.9,62.88,1
4910,148,31,35.5,23,62.48,1
4911,149,31.2,35,22.2,58.84,1
4912,185.8,32,34.8,20.8,51.56,1
4913,181.7,32.1,35.9,22,55.39,1
4914,162.8,32.1,35.6,21.7,54.44,1
4915,121.4,32,36.8,23,59.02,1
4916,93.7,31,38.8,25.8,73.69,1
4917,61.1,28.1,32.2,24.2,79.38,1
4918,46.1,27,30.1,24,83.59,1
4919,30,27,30,23.8,82.5,1
4920,24.1,27,30,23.8,82.47,1
4921,23.3,27,29.7,23.2,79.57,1
4922,23.8,26,26,23.9,88.11,2
4923,20.5,25.1,25.1,23.8,92.46,2
4924,22.7,26,26,23,83.5,2
4925,20.7,25,25,24,94.11,2
4926,17.5,25.1,25.1,23.7,92.25,2
4927,22.8,25.1,25.1,23.8,92.56,2
4928,30.5,25.3,25.3,23.8,91.33,2
4929,81.4,26,26,24,88.73,2
4930,109.4,28,32.7,25,83.74,1
4931,135.1,29,34.6,25,79.02,1
4932,140,29.8,35.7,24.9,75.05,1
4933,138.3,31,36.6,24,66.35,1
4934,139,31.3,36.6,23.7,64.18,1
4935,168.9,32.7,39.8,24.7,62.84,1
4936,164.1,32.3,38.1,23.8,60.86,1
4937,160.6,32.1,38.1,24.1,62.69,1
4938,149.9,32,37.8,23.9,62.24,1
4939,108.3,32,37.9,24,62.67,1
4940,81.9,30.8,36.1,23.9,66.73,1
4941,75.8,28.1,32.8,24.9,82.85,1
4942,61.2,27,30.1,24,83.61,1
4943,36.7,27,30.1,24,83.63,1
4944,26.9,26.8,30,24.7,88.47,1
4945,27,26,26,25,94.16,2
4946,25.4,26,26,24,88.71,2
4947,27.9,26.1,26.1,23.8,87.25,1
4948,27.6,26,26,23,83.57,2
4949,28.2,26,26,24,88.74,2
4950,28.8,25.8,25.8,24,89.93,2
4951,26.8,25.8,25.8,24,89.92,2
4952,34.7,25.1,25.1,23.9,93.13,2
4953,72.2,26.1,26.1,24.1,88.67,1
4954,186.7,29.1,34.7,25,78.74,1
4955,183.1,30,36.4,25.2,75.32,1
4956,195.7,31.1,35.6,23.1,62.51,1
4957,198.7,32.1,36.8,22.9,58.46,1
4958,179.8,32,35.8,22,55.57,1
4959,185.3,32.7,36.9,22.2,53.92,1
4960,197,33,39.3,24,59.27,1
4961,166.3,33,39.3,24,59.26,1
4962,153.9,32.8,38.8,23.9,59.6,1
4963,110.2,32.1,37.7,23.8,61.63,1
4964,90.7,31,37.8,25,70.42,1
4965,86.9,29.1,34.4,24.7,77.4,1
4966,72.3,28,32,24.1,79.15,1
4967,44.1,28,32,24,78.9,1
4968,36,26.7,29.5,23.9,84.46,1
4969,37.5,26,26,24,88.71,2
4970,35.4,26,26,24,88.74,2
4971,28.5,26.8,29.6,23.9,84.22,1
4972,27,26,26,24,88.74,2
4973,28.4,26,26,24,88.74,2
4974,27.5,25.7,25.7,24.1,90.54,2
4975,26,26,26,24,88.74,2
4976,32.5,26,26,24,88.76,2
4977,112,26.7,29.9,24.8,89.12,1
4978,170.2,27.3,31.3,25.1,87.61,1
4979,184.2,28.7,34.2,25.2,81.14,1
4980,193.5,30.1,37.3,25.8,77.87,1
4981,158.4,31.1,38.8,25.7,73.28,1
4982,161.2,31,38,25.2,71,1
4983,180.9,32.8,40,24.8,62.9,1
4984,184.4,31,36.6,24,66.35,1
4985,167.8,31.8,37.8,24.2,64.14,1
4986,144.6,31.7,37.2,23.7,62.62,1
4987,107.6,30.8,37.3,24.9,70.84,1
4988,94.2,31,36.6,24,66.35,1
4989,66.6,29.1,34.8,25.2,79.53,1
4990,54.8,28,32.6,24.9,83.68,1
4991,31.8,27,30.1,24,83.63,1
4992,29.8,26.9,30.3,24.9,88.78,1
4993,31.4,27,30.6,25,88.81,1
4994,29.9,26,26,24,88.71,2
4995,31.2,26.1,26.1,24,88.42,1
4996,28,26,26,24,88.74,2
4997,27.2,26,26,23,83.57,2
4998,26.9,25.1,25.1,23.8,92.57,2
4999,24.6,25.8,25.8,23.7,88.44,2
5000,31,25.1,25.1,23.8,92.59,2
5001,72.7,25.7,25.7,24.1,90.56,2
5002,108.8,27,30.6,25,88.8,1
5003,124.4,29.8,37.1,26.1,80.47,1
5004,150,31,39,25.9,74.28,1
5005,153.2,31.1,38.8,25.7,73.28,1
5006,144.6,32,40.7,26,70.62,1
5007,167,31.8,39,25.1,67.69,1
5008,172.5,31.1,36.7,24.1,66.4,1
5009,144.2,31.3,37.2,24.2,65.98,1
5010,123.2,31.1,37.6,24.8,69.27,1
5011,102.8,30.8,37.3,24.9,70.89,1
5012,79.9,29.8,36.1,25.2,76.35,1
5013,52.7,28.3,33.2,24.9,81.85,1
5014,41.3,27.1,30.8,25.1,88.8,1
5015,36.4,27,30.7,25,88.81,1
5016,31.8,26.7,30,25,90.3,1
5017,25.7,26.1,26.1,24.7,92.32,1
5018,24.1,26.8,30,24.7,88.52,1
5019,22,26.7,29.6,24.2,85.95,1
5020,18.3,26.7,29.6,24.2,85.95,1
5021,21.2,26.3,26.3,24.2,88.18,1
5022,21.1,25.8,25.8,24,89.95,2
5023,18.7,25.8,25.8,24.1,90.26,2
5024,18.5,26,26,24,88.78,2
5025,18.1,25.9,25.9,23.9,88.76,2
5026,63.4,27,30.6,25,88.81,1
5027,80,28,32.7,25,83.74,1
5028,79,27,31.1,25.8,92.89,1
5029,84.3,26.7,30.1,25.2,91.13,1
5030,74.2,26,26,25,94.08,2
5031,80.3,27.1,31.2,25.8,92.61,1
5032,88.3,29,35.6,26,83.85,1
5033,110.7,30,36.2,25,74.63,1
5034,100.1,30.2,36.6,25.1,74.15,1
5035,77.7,30,37.5,26,79.13,1
5036,77.9,29.8,37.1,26.1,80.45,1
5037,59.8,28.2,33.7,25.7,86.51,1
5038,49.7,28,33.6,26,88.84,1
5039,28.6,28,33.6,26,88.84,1
5040,24.6,27,31.1,25.8,92.95,1
5041,27.6,27,31.2,26,94.2,1
5042,22.3,27,30.6,25,88.81,1
5043,26.5,27.2,31,25.1,88.24,1
5044,21.4,27,30.6,25,88.81,1
5045,21.3,27,30.6,25,88.81,1
5046,18.9,27,30.6,24.9,88.24,1
5047,18,27,30.6,25,88.79,1
5048,21.7,27,30.6,25,88.79,1
5049,28.8,27.1,30.8,25,88.51,1
5050,75.3,29,35.6,26,83.87,1
5051,84.7,30,36.2,25,74.63,1
5052,97.7,29.3,34.8,24.8,76.7,1
5053,93.3,30.1,35.4,24.2,70.78,1
5054,98.7,32,39.2,25,66.58,1
5055,104.9,31.9,39,25,67,1
5056,124.5,32,39.2,25,66.55,1
5057,107.6,32,39.2,25,66.55,1
5058,90.9,31.2,36.8,24,65.7,1
5059,80.8,31,36.6,24,66.33,1
5060,76.1,30.3,35.7,24.2,69.85,1
5061,55.4,29.1,34.4,24.7,77.44,1
5062,41.3,29,34.6,25,79,1
5063,19.1,28,32.7,25,83.72,1
5064,13,28.2,32.4,24.2,78.9,1
5065,19.1,28,32.7,25,83.72,1
5066,13.7,28,32,24,78.88,1
5067,14.1,27.2,30.3,23.8,81.69,1
5068,15.7,27,30.1,24,83.61,1
5069,12,27,29.7,23,78.74,1
5070,11.6,26.7,29.2,23.1,80.31,1
5071,12.8,27,29.7,23,78.72,1
5072,13.8,27,29.6,23,78.74,1
5073,78.6,27.1,30.1,23.7,81.92,1
5074,124.2,28,32,24,78.86,1
5075,186.7,29,33.6,24,74.43,1
5076,164.6,30,36,24.8,73.59,1
5077,150.3,30.1,35.1,23.9,69.58,1
5078,150,30,35.1,24,70.24,1
5079,158.9,30.1,36,24.7,73.06,1
5080,180.1,31,37.8,25,70.42,1
5081,189.8,31.7,37.4,23.9,63.25,1
5082,152.6,30.1,32.8,21.2,58.99,1
5083,140.3,30.1,35.1,23.9,69.54,1
5084,97.6,29.1,32.6,22.7,68.65,1
5085,65.9,27.9,31.2,23.2,75.52,1
5086,64.6,27.1,30.1,23.8,82.21,1
5087,29.8,27,29.7,23,78.74,1
5088,23,27.3,29.7,22,72.9,1
5089,29.8,28,31.3,23,74.26,1
5090,22.7,27.1,29.8,23.1,78.73,1
5091,12.2,26.8,29.6,23.8,83.58,1
5092,12.5,27,30.1,24,83.61,1
5093,11.6,26,26,24,88.69,2
5094,13.8,26,26,23.8,87.52,2
5095,10.5,26,26,24,88.69,2
5096,22.4,26,26,24,88.69,2
5097,78.1,26.8,29.7,24.2,85.66,1
5098,122.7,29,34.6,25,79.04,1
5099,198.8,30,36.3,25.1,74.86,1
5100,196.9,30.1,36,24.7,73.08,1
5101,194.6,31,36.6,24,66.35,1
5102,174.9,31,36.6,24,66.36,1
5103,186.8,31.1,36.4,23.8,65.3,1
5104,216.3,32,37.9,24,62.8,2
5105,137,30,35.1,24,70.29,1
5106,96.2,30.1,35.1,23.9,69.61,1
5107,95.6,30,35.1,24,70.28,1
5108,74.4,29,33.6,24,74.45,1
5109,60.2,28.2,33.1,25.1,83.2,1
5110,52.1,28,32.6,24.9,83.22,1
5111,36.9,27.8,32.2,24.9,84.33,1
5112,25.4,27.7,32.2,25.1,85.48,1
5113,21.7,26.8,30.1,24.9,89.38,1
5114,26.2,26.8,29.6,23.9,84.22,1
5115,27.9,26.1,26.1,24,88.44,1
5116,30.7,26,26,24,88.74,2
5117,25.9,25.3,25.3,24,92.56,2
5118,21.1,25.1,25.1,23.9,93.17,2
5119,21.9,26,26,24,88.74,2
5120,22.9,26,26,24,88.76,2
5121,73.7,26.1,26.1,24.1,88.73,1
5122,125.8,28,32,24,78.9,1
5123,150.8,30,35.1,24,70.27,1
5124,158.5,30.9,35.5,23.2,63.55,1
5125,156.6,32,35.8,22,55.58,1
5126,170.8,33,36.1,21,49.43,1
5127,182.9,33.3,36.5,21.1,48.82,1
5128,176.3,34,37.3,21,46.74,1
5129,160.5,34,38.3,22,49.66,1
5130,169,33.2,36.4,21.1,49.11,1
5131,135.1,32.3,36.2,22,54.67,1
5132,109.8,30,34.2,23,66.11,1
5133,91.3,28.2,31.6,23.1,73.76,1
5134,76,27.7,31.3,23.7,78.82,1
5135,43.4,28,30.7,22,69.93,1
5136,32.7,28,31.1,22.8,73.3,1
5137,28.1,27,30.1,24,83.63,1
5138,25.6,28,32,24,78.9,1
5139,24.5,27.2,30,23.2,78.79,1
5140,25.3,28,32,24,78.94,1
5141,22.6,27,30,24,83.65,1
5142,23.2,26.7,29.5,23.9,84.48,1
5143,21.8,26,26,24,88.74,2
5144,21.9,25.1,25.1,24.2,94.78,2
5145,54.6,24.9,24.9,23.9,94.08,2
5146,98.8,25,25,24,94.11,2
5147,132.1,27,30.1,24,83.61,1
5148,139.2,28.1,32.8,25,83.44,1
5149,144.3,29.8,35.9,25.1,75.8,1
5150,145.7,31,39.1,26,74.71,1
5151,147.4,31.1,38.8,25.7,73.25,1
5152,160.1,30,36.2,25,74.57,1
5153,141,29,35.4,25.8,82.63,1
5154,113.4,28.1,32.9,25,83.41,1
5155,87,28,33.6,26,88.82,1
5156,67.9,28,32.7,25,83.74,1
5157,68.6,27.8,32.2,24.9,84.29,1
5158,60.4,27,30.6,25,88.77,1
5159,33.5,27.1,30.7,24.9,87.89,1
5160,26.8,27,30.6,24.9,88.2,1
5161,37.1,27.1,30.7,24.9,87.9,1
5162,36.9,26.8,30.1,24.9,89.38,1
5163,32.2,26.2,26.2,24.8,92,1
5164,25.6,26,26,25,94.18,2
5165,23.3,26,26,24.8,92.94,2
5166,27.7,25.7,25.7,24.2,91.17,2
5167,24.3,25.3,25.3,24.1,92.91,2
5168,22.8,25.1,25.1,24.2,94.79,2
5169,63,26.9,30.3,24.9,88.8,1
5170,104.3,28.8,34.3,25.2,80.9,1
5171,139.3,30.1,37.2,25.7,77.6,1
5172,157.8,30.3,36.9,25.2,74.16,1
5173,134.2,30,37.5,26,79.15,1
5174,160.9,29,35.6,26,83.83,1
5175,182.9,30.8,38.8,26,75.72,1
5176,191.8,32,40.7,26,70.64,1
5177,181.9,32,40.7,26,70.62,1
5178,128.6,30.9,37.3,24.8,69.96,1
5179,115.1,30,36.2,25,74.59,1
5180,96.1,30,36.2,25,74.59,1
5181,53.5,29.1,34.7,25,78.77,1
5182,35.2,29,34.6,25,79.04,1
5183,18.8,29,34.6,25,79.06,1
5184,15.2,28.7,33.8,24.7,79.02,1
5185,20.8,28,32,24,78.9,1
5186,21.5,28,32,24,78.94,1
5187,23.5,27.1,30.2,23.9,82.84,1
5188,19.6,27,30.6,25,88.84,1
5189,21.4,27,30.6,25,88.84,1
5190,19.2,26.1,26.1,24.8,92.62,1
5191,20.4,25.7,25.7,24.7,94.17,2
5192,13.6,25,25,25,99.95,2
5193,43.2,26.7,29.6,24.2,85.97,1
5194,69.7,28.8,34,24.9,79.58,1
5195,94.6,30.3,34.6,23.1,65.38,1
5196,106.6,31.8,36.6,23.1,60.01,1
5197,122.6,32.3,39.3,24.8,64.59,1
5198,130.3,30,37.7,26.2,79.84,1
5199,116.5,31.1,38.9,25.8,73.46,1
5200,127.7,32.8,40.4,25.1,63.91,1
5201,107.8,32,39.2,25,66.55,1
5202,106.6,32.8,40.1,24.9,63.27,1
5203,93.8,31,37.8,25,70.42,1
5204,84.8,30,36.3,25.1,74.82,1
5205,48.8,28.9,34.4,25.1,79.8,1
5206,43.6,27.8,32.3,25,84.85,1
5207,29.9,28,32.7,25,83.74,1
5208,30.5,27.1,30.6,24.8,87.31,1
5209,29.9,26.8,30,24.7,88.47,1
5210,29.2,26,26,23,83.54,2
5211,29.6,25.7,25.7,23.1,85.26,2
5212,26.8,26,26,24,88.74,2
5213,24.8,25,25,24,94.14,2
5214,21.7,24.8,24.8,24.1,95.74,2
5215,22.4,25,25,24,94.14,2
5216,18.2,25,25,24,94.17,2
5217,22.8,25.8,25.8,24.2,90.87,2
5218,50.3,27,30.1,24,83.68,1
5219,80.8,28,32.7,25,83.74,1
5220,91.2,30.2,36.4,24.9,73.41,1
5221,93.9,31.8,39.1,25.2,68.11,1
5222,90.9,32.1,39.4,25.1,66.58,1
5223,86.2,32.2,40.6,25.8,69,1
5224,94.4,32.3,39.3,24.8,64.65,1
5225,90.2,32.1,39.3,25,66.36,1
5226,82,32,38,24.1,62.94,1
5227,96.3,31.3,37,24.1,65.57,1
5228,68.7,30,36.2,25,74.65,1
5229,48.4,29,33.8,24.2,75.25,1
5230,41.7,27,30.6,25,88.84,1
5231,32.8,28,32,24,78.94,1
5232,27.8,27.9,31.9,24.2,80.29,1
5233,28.1,27,30.1,24,83.7,1
5234,21.9,27,30.1,24,83.7,1
5235,21.5,26.2,26.2,24.1,88.17,1
5236,19.2,26,26,24,88.76,2
5237,17.8,26,26,24,88.76,2
5238,16.7,25.8,25.8,23.9,89.33,2
5239,16.2,25,25,24,94.19,2
5240,16.6,25,25,24,94.17,2
5241,117.5,26,26,23.2,84.46,2
5242,165.3,26.8,29.7,24.1,85.08,1
5243,184.9,28,32,24,78.88,1
5244,200.8,30.2,36.6,25.1,74.12,2
5245,160.8,26,26,26,99.78,2
5246,175.6,29,35.6,26,83.79,1
5247,182.4,30.1,36.4,25.1,74.58,1
5248,205.5,30,36.2,25,74.53,2
5249,207.5,31,36.6,24,66.35,2
5250,162.3,29.9,36.2,25.2,75.77,1
5251,120,30,36.2,25,74.53,1
5252,105.1,29.3,35.9,25.8,81.32,1
5253,94.9,28.7,33.9,24.8,79.21,1
5254,69.3,27.1,30.8,25.1,88.75,1
5255,42.9,27,30.5,25,88.78,1
5256,35,26,26,25,94.14,2
5257,37,26,26,25,94.17,2
5258,33.5,26,26,25,94.16,2
5259,32.7,26,26,24.8,92.92,2
5260,34.9,27,30.6,25,88.81,1
5261,31.1,26,26,25,94.21,2
5262,29.5,26.2,26.2,24.9,92.66,1
5263,29.2,25,25,24,94.17,2
5264,32,25,25,25,99.95,2
5265,87.5,25.7,25.7,24.7,94.18,2
5266,154,27,30.1,24,83.68,1
5267,134,25,25,24,94.09,2
5268,165.4,27.7,31.6,24.2,81.07,1
5269,165.8,29,34.5,25,79.02,1
5270,187.7,30,35.1,24,70.27,1
5271,188.4,31,37.8,25.1,70.68,1
5272,138.9,31,37.7,25,70.55,1
5273,176.8,31,37.7,25,70.57,1
5274,138.3,30.8,37.2,24.9,71,1
5275,99.4,31,37.7,25,70.57,1
5276,84.2,28.8,33.9,24.8,79.07,1
5277,73.8,27.2,30.5,24.2,83.72,1
5278,57.3,27,30.1,24,83.72,1
5279,42.7,27,30.1,24,83.72,1
5280,30.8,26.1,26.1,24.1,88.79,1
5281,29,26,26,24.1,89.09,2
5282,27.4,26.1,26.1,24,88.49,1
5283,27.4,25.2,25.2,24.1,93.56,2
5284,27.2,26,26,24,88.78,2
5285,25.4,25,25,24,94.22,2
5286,25.8,25.2,25.2,23.8,92.01,2
5287,27.1,25,25,24,94.22,2
5288,32.7,24,24,24,99.97,2
5289,95.4,25,25,24.1,94.49,2
5290,168.3,28.1,32.8,25,83.49,1
5291,185.7,30,37.4,26,79.17,1
5292,207.4,31.8,39.1,25.2,68.13,2
5293,191.6,32,39.2,25,66.57,1
5294,198.3,32,39.2,25,66.55,1
5295,210.4,32.7,40.3,25.1,64.1,2
5296,203.3,33,40.5,25,62.92,2
5297,169.9,31,37.8,25,70.4,1
5298,117.9,29.9,35.1,24.2,71.47,1
5299,95.7,30,37.4,26,79.24,1
5300,87.3,29,35.6,26,83.92,1
5301,76.1,28.2,33.7,25.8,86.87,1
5302,71.7,28,33.3,25.7,87.44,1
5303,46.1,27.3,31.3,25.1,87.68,1
5304,33.7,27.1,30.8,25.1,88.84,1
5305,34.7,27.1,30.6,24.8,87.36,1
5306,28.2,27,30.6,25,88.84,1
5307,29.1,27,30.6,24.9,88.26,1
5308,29.7,27,30.6,25,88.86,1
5309,26.4,27,30.6,25,88.86,1
5310,26.9,23.9,23.9,23.8,99.29,2
5311,23,24.1,24.1,24,99.59,2
5312,17.9,24,24,23.8,98.6,2
5313,49.5,23,23,22.8,98.59,2
5314,115.2,23.8,23.8,23.2,96.35,2
5315,140.4,25,25,24,94.09,2
5316,164.9,25.8,25.8,24,89.86,2
5317,161.5,29,33.6,24,74.47,1
5318,170.6,30,35.1,24,70.29,1
5319,190.6,30.1,35.3,24.1,70.28,1
5320,200.4,31.1,36.4,23.8,65.28,2
5321,180.4,31,36.6,24,66.35,1
5322,135,31.1,35.7,23.2,62.96,1
5323,114.9,30.7,35.2,23.1,63.74,1
5324,102,29,33.6,24,74.43,1
5325,79.9,27.8,32.1,24.7,83.42,1
5326,66.3,26.8,29.7,24.2,85.63,1
5327,29.8,26.7,29.6,24,85.06,1
5328,24.2,26.1,26.1,24.1,88.72,1
5329,33.6,26,26,24,88.74,2
5330,30.1,26,26,24,88.74,2
5331,30.5,25.2,25.2,23.9,92.59,2
5332,28.6,25,25,24,94.14,2
5333,25.4,26,26,24,88.76,2
5334,26.4,25,25,23.7,92.58,2
5335,26.4,25,25,24,94.17,2
5336,22.1,25,25,23,88.68,2
5337,48.8,25.8,25.8,23.2,85.6,2
5338,85.8,27,30.1,24,83.68,1
5339,125.4,29,34.6,25,79.04,1
5340,137.7,29.2,35,25.2,79.02,1
5341,123.9,30,36.2,25,74.59,1
5342,130.5,31,37.8,25,70.44,1
5343,144.5,31.1,36.4,23.8,65.3,1
5344,146.9,31.7,37.3,23.8,62.95,1
5345,135.7,31,36.4,23.8,65.38,1
5346,76.9,30.9,36.5,24.1,67.09,1
5347,88,29.8,35.9,25.1,75.83,1
5348,73.9,28.7,33.8,24.8,79.25,1
5349,57,27.7,32,24.8,84.02,1
5350,45.2,27,30.1,24,83.68,1
5351,26.9,26.1,26.1,24.1,88.76,1
5352,22.7,27.3,30.7,24.2,83.16,1
5353,24.1,26.8,30,24.7,88.52,1
5354,23.9,26.8,30,24.7,88.52,1
5355,22.6,26.8,29.7,24.2,85.68,1
5356,22,26.3,26.3,24.1,87.59,1
5357,25,26,26,24,88.76,2
5358,23.8,25.9,25.9,23.9,88.76,2
5359,22.7,26,26,24,88.78,2
5360,19.4,25.7,25.7,23.8,89.06,2
5361,19.4,25.2,25.2,23.9,92.59,2
5362,33.9,23,23,22.9,99.24,2
5363,54,24.1,24.1,23.9,98.88,2
5364,64.4,26.8,30.1,24.9,89.35,1
5365,69,29,34.6,25,79.04,1
5366,69,28.1,31.9,23.8,77.54,1
5367,73,29.1,33.5,23.7,72.93,1
5368,78.5,29.3,33.2,23.1,69.25,1
5369,76.3,30,35.2,24.1,70.53,1
5370,67.3,29.8,34.8,24,71.21,1
5371,60.4,29.1,34.5,24.9,78.23,1
5372,58.7,29,34.6,25,79.04,1
5373,46.8,26.9,30,24.2,85.07,1
5374,43.4,26,26,25,94.18,2
5375,32.7,26,26,25,94.18,2
5376,22.6,26.2,26.2,24.7,91.72,1
5377,27.7,26.1,26.1,24.2,89.37,1
5378,22.9,26,26,24.2,89.66,2
5379,28,25.9,25.9,24.7,93.27,2
5380,24.4,26,26,24,88.76,2
5381,26.2,25.7,25.7,23.9,89.65,2
5382,26.5,25.1,25.1,23.9,93.22,2
5383,21.9,25,25,24,94.19,2
5384,17.3,25,25,23.8,92.92,2
5385,24.4,25.9,25.9,23.7,87.86,2
5386,50.8,29,33.6,24,74.51,1
5387,69.7,30,36.2,25,74.61,1
5388,80.1,30.1,36.5,25.2,75.1,1
5389,78.9,29,34.6,25,79,1
5390,80.2,27.1,30.9,25.2,89.29,1
5391,86.3,29.9,37.1,25.9,79.2,1
5392,77.7,29.7,36.7,25.8,79.41,1
5393,72.8,29,35.4,25.8,82.74,1
5394,73.3,29.1,35.4,25.7,82.19,1
5395,74,29.1,35.4,25.7,82.2,1
5396,66,29,35.6,26,83.87,1
5397,47.4,28,33.5,25.9,88.27,1
5398,35.6,27.8,33.1,26,90.07,1
5399,18.8,27.1,31.2,25.8,92.67,1
5400,16.9,27.3,31.3,25.1,87.65,1
5401,22,27.1,30.8,25.1,88.82,1
5402,17,26.8,30.2,25.2,90.93,1
5403,18.6,24.8,24.8,23.8,94.13,2
5404,17,25,25,24,94.14,2
5405,15.4,25,25,24,94.15,2
5406,17.1,24.8,24.8,23.9,94.84,2
5407,18.4,24.1,24.1,23.9,98.97,2
5408,15.4,24.1,24.1,23.8,98.3,2
5409,30.7,24.8,24.8,23.9,94.83,2
5410,49.7,25,25,24,94.19,2
5411,73.8,26.1,26.1,24.2,89.39,1
5412,83.9,27,30.6,25,88.84,1
5413,81.6,27.1,30.6,24.8,87.34,1
5414,97.2,28,32.7,25,83.79,1
5415,74.3,28.8,34,24.9,79.63,1
5416,81.5,27,30.6,25,88.86,1
5417,79.1,28.1,32,24,78.69,1
5418,67.8,27.8,31.4,23.7,78.66,1
5419,77.5,27.1,30.2,24.1,83.68,1
5420,66.4,27,30.5,24.8,87.63,1
5421,56.7,26.1,26.1,24.8,92.62,1
5422,44.8,25.8,25.8,24.2,90.85,2
5423,19.2,26.1,26.1,24.1,88.76,1
5424,16,26.2,26.2,23.7,86.4,1
5425,17.4,26,26,23,83.61,2
5426,13.8,26,26,23,83.59,2
5427,12.2,25.2,25.2,23.2,88.71,2
5428,11.5,25,25,24,94.17,2
5429,14.3,24,24,24,99.95,2
5430,14.1,24.8,24.8,23.9,94.81,2
5431,15.9,24,24,23,94.12,2
5432,14.2,24,24,23,94.15,2
5433,69.3,24.9,24.9,23.8,93.55,2
5434,133.7,27,29.6,23,78.8,1
5435,152.6,29,32.8,23,70.13,1
5436,159,29.8,34.7,23.9,70.71,1
5437,147.7,30.8,36.3,24.1,67.43,1
5438,162,31.1,36.8,24.2,66.81,1
5439,179.7,31.1,37.9,25.1,70.43,1
5440,167.5,30.8,37.1,24.8,70.36,1
5441,160.8,31,37.8,25,70.42,1
5442,133.9,30.8,38.4,25.7,74.43,1
5443,94.5,31,37.7,25,70.44,1
5444,79,29.1,34.7,25,78.75,1
5445,66.5,28.1,32.6,24.8,82.35,1
5446,57.4,27.1,30.8,25.1,88.79,1
5447,32.9,26.8,30.1,24.9,89.38,1
5448,20.6,26.8,30.1,24.9,89.4,1
5449,21.1,27,30.1,24,83.68,1
5450,23,26.8,30.1,24.9,89.4,1
5451,20.8,26.8,30,24.7,88.5,1
5452,22.7,26,26,24,88.76,2
5453,21.9,26,26,24,88.76,2
5454,20.7,25.8,25.8,24,89.94,2
5455,18.2,25.8,25.8,24.2,90.87,2
5456,19.1,25.1,25.1,24.1,94.17,2
5457,64.5,25.7,25.7,24.1,90.58,2
5458,140.3,27,30.6,25,88.81,1
5459,181.2,28,32.7,25,83.77,1
5460,180.2,30.1,36.5,25.2,75.12,1
5461,123,30,36.2,25,74.59,1
5462,175.2,31,37.8,25,70.48,1
5463,192.4,30.8,37.6,25.2,72.08,1
5464,180.4,31,37.7,25,70.55,1
5465,150,29,34.7,25.1,79.13,1
5466,121.6,29,35.4,25.8,82.56,1
5467,94.3,30,37.4,26,79.24,1
5468,85.2,29,34.7,25.1,79.11,1
5469,72.4,28.1,32.6,24.8,82.43,1
5470,54,28,31.9,24,78.99,1
5471,28.9,27,30.7,25.1,89.15,1
5472,17.4,26.7,29.9,24.9,89.74,1
5473,19.4,27,30.6,25,88.86,1
5474,20.3,27,30.5,24.8,87.68,1
5475,22.8,26.7,29.9,24.8,89.14,1
5476,24.8,26,26,24,88.78,2
5477,19.4,25.8,25.8,24.7,93.91,2
5478,19.7,26,26,24.1,89.08,2
5479,21.1,26,26,24,88.78,2
5480,16.9,26,26,23.9,88.16,2
5481,36.4,23.8,23.8,22.1,90.12,2
5482,95.7,23.3,23.3,22.8,96.93,2
5483,109.8,24,24,23,94.07,2
5484,121.6,25.1,25.1,23.8,92.51,2
5485,125.4,27,30.1,23.9,83.05,1
5486,139.7,28.1,32,23.9,78.09,1
5487,162.1,29.8,34.6,23.8,70.25,1
5488,194.9,31.1,36.5,23.9,65.71,1
5489,174.7,30.8,37.1,24.7,70.15,1
5490,136.1,29.7,34.9,24.2,72.13,1
